月,日,核算账簿名称,凭证号,分录号,摘要,科目编码,科目名称,辅助项,币种,借方-本币,贷方-本币,核销信息,结算信息
1,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,2,付 1月员工工资 代扣养老保险个人部分,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,,"2,903.04",,
1,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,3,付 1月员工工资 代扣医疗保险个人部分,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,,725.76,,
1,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,4,付 1月员工工资 代扣失业保险个人部分,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,,72.58,,
1,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,5,付 1月员工工资 代扣住房公积金个人部分,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：和昇本部】,人民币,,"4,210.00",,
1,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,6,付 1月员工工资 代扣企业年金个人部分,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,,人民币,,404.00,,
1,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,7,付 1月员工工资 代扣个税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：和昇本部】,人民币,,959.63,,
1,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,8,付 1月员工工资,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"41,727.99",,
1,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,9,付 刘海龙 1月安全员补贴,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,300.00,,,
1,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,10,付 刘海龙 1月安全员补贴,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,300.00,,
1,24,广州和昇智通科技有限公司-省交院账簿类型,银收-0001,1,收 广东和立交通养护科技有限公司 桥梁结构安全倾斜微振智能监测仪 研发费,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,"384,000.00",,,
1,24,广州和昇智通科技有限公司-省交院账簿类型,银收-0001,2,收 广东和立交通养护科技有限公司 桥梁结构安全倾斜微振智能监测仪 研发费,1122,1122\应收账款,【客商：广东和立交通养护科技有限公司】【项目：桥梁结构安全倾斜微振智能监测仪研究】【绩效部门hl：和昇本部】,人民币,,"384,000.00",,
1,26,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,1,扣缴 12月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：和昇本部】,人民币,"3,629.00",,,
1,26,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,2,扣缴 12月职工住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：和昇本部】,人民币,"4,210.00",,,
1,26,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,3,扣缴 12月职工住房公积金,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"7,839.00",,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0001,1,计提 1月职工工资及安全员补贴,660201,660201\管理费用\工资薪金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"51,303.00",,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0001,2,计提 1月职工工资及安全员补贴,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,,"51,303.00",,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,1,计提 1月职工社会保险费 养老保险,66020201,66020201\管理费用\社会保险费\养老保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"5,806.08",,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,2,计提 1月职工社会保险费 养老保险,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：和昇本部】,人民币,,"5,806.08",,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,3,计提 1月职工社会保险费 工伤保险,66020205,66020205\管理费用\社会保险费\工伤保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,72.58,,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,4,计提 1月职工社会保险费 工伤保险,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：和昇本部】,人民币,,72.58,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,5,计提 1月职工社会保险费 医疗保险,66020203,66020203\管理费用\社会保险费\医疗保险费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"1,941.41",,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,6,计提 1月职工社会保险费 医疗保险,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：和昇本部】,人民币,,"1,941.41",,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,7,计提 1月职工社会保险费 失业保险,66020204,66020204\管理费用\社会保险费\失业保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,290.30,,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,8,计提 1月职工社会保险费 失业保险,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：和昇本部】,人民币,,290.30,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0003,1,计提 1月职工住房公积金,660204,660204\管理费用\住房公积金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"3,629.00",,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0003,2,计提 1月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：和昇本部】,人民币,,"3,629.00",,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0004,1,计提 1月工会经费 51303*2%=1026.06,660207,660207\管理费用\工会经费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"1,026.06",,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0004,2,计提 1月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：和昇本部】,人民币,,"1,026.06",,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0005,1,列 和立公司 代缴12月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：和昇本部】,人民币,964.26,,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0005,2,列 和立公司 代缴12月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：和昇本部】,人民币,,964.26,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0006,1,结转 进项税额转出,22210103,22210103\应交税费\应交增值税\进项税额转出,【绩效部门hl：公司本部】,人民币,"2,139.82",,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0006,2,结转 进项税额转出,22210110,22210110\应交税费\应交增值税\待认证进项税额,【绩效部门hl：公司本部】,人民币,,"2,139.82",,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0007,1,计提 1月固定资产折旧,660225,660225\管理费用\折旧费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,44.74,,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,转-0007,2,计提 1月固定资产折旧,1602,1602\累计折旧,【绩效部门hl：和昇本部】,人民币,,44.74,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,1,银行划扣手续费（工行2463）共3笔,660304,660304\财务费用\银行手续费,【绩效部门hl：和昇本部】,人民币,82.00,,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,2,银行划扣手续费（工行2463）共3笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,31.50,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,3,银行划扣手续费（工行2463）共3笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,31.50,,
1,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,4,银行划扣手续费（工行2463）共3笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,19.00,,
2,17,广州和昇智通科技有限公司-省交院账簿类型,银收-0001,1,收 待报解预算收入 2024年度个税手续费返还,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,140.15,,,
2,17,广州和昇智通科技有限公司-省交院账簿类型,银收-0001,2,收 待报解预算收入 2024年度个税手续费返还,611399,611399\其他收益\其他,【绩效部门hl：和昇本部】,人民币,,132.22,,
2,17,广州和昇智通科技有限公司-省交院账簿类型,银收-0001,3,收 待报解预算收入 2024年度个税手续费返还,2221010103,2221010103\应交税费\应交增值税\销项税额\未开票销项税,【绩效部门hl：公司本部】,人民币,,7.93,,
2,19,广州和昇智通科技有限公司-省交院账簿类型,银付-0001,1,代缴 1月 个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：公司本部】,人民币,959.63,,,
2,19,广州和昇智通科技有限公司-省交院账簿类型,银付-0001,2,代缴 1月 个人所得税,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,959.63,,
2,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0002,1,付 程征金 申请支付 宜春硅能新能源有限公司 广河高速边坡自动化监测项目 货款,53010105,53010105\研发支出\费用化支出\材料费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"6,880.00",,,
2,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0002,2,付 程征金 申请支付 宜春硅能新能源有限公司 广河高速边坡自动化监测项目 货款,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"6,880.00",,
2,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,1,扣缴 2月单位负担职工社会保险费 养老,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：和昇本部】,人民币,"5,806.08",,,
2,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,2,扣缴 2月单位负担职工社会保险费 医疗,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：和昇本部】,人民币,"1,941.41",,,
2,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,3,扣缴 2月单位负担职工社会保险费 失业,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：和昇本部】,人民币,290.30,,,
2,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,4,扣缴 2月单位负担职工社会保险费 工伤,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：和昇本部】,人民币,72.58,,,
2,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,5,扣缴 2月职工社会保险费 养老 个人,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,"2,903.04",,,
2,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,6,扣缴 2月职工社会保险费 医疗 个人,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,725.76,,,
2,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,7,扣缴 2月职工社会保险费 失业 个人,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,72.58,,,
2,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,8,扣缴 2月职工社会保险费（单位+个人）,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"11,811.75",,
2,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,1,扣缴 1月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：和昇本部】,人民币,"3,629.00",,,
2,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,2,扣缴 1月职工住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：和昇本部】,人民币,"4,210.00",,,
2,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,3,扣缴 1月职工住房公积金,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"7,839.00",,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0001,1,计提 2月职工工资,660201,660201\管理费用\工资薪金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"49,803.00",,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0001,2,计提 2月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,,"49,803.00",,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0002,1,计提 2月安全员补贴,660201,660201\管理费用\工资薪金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,300.00,,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0002,2,计提 2月安全员补贴,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,,300.00,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0003,1,计提 2025年春节开门利是,660201,660201\管理费用\工资薪金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,600.00,,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0003,2,计提 2025年春节开门利是,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,,600.00,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0004,1,计提 2月职工社会保险费 养老保险,66020201,66020201\管理费用\社会保险费\养老保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"5,806.08",,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0004,2,计提 2月职工社会保险费 养老保险,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：和昇本部】,人民币,,"5,806.08",,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0004,3,计提 2月职工社会保险费 工伤保险,66020205,66020205\管理费用\社会保险费\工伤保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,72.58,,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0004,4,计提 2月职工社会保险费 工伤保险,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：和昇本部】,人民币,,72.58,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0004,5,计提 2月职工社会保险费 医疗保险,66020203,66020203\管理费用\社会保险费\医疗保险费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"1,941.41",,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0004,6,计提 2月职工社会保险费 医疗保险,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：和昇本部】,人民币,,"1,941.41",,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0004,7,计提 2月职工社会保险费 失业保险,66020204,66020204\管理费用\社会保险费\失业保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,290.30,,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0004,8,计提 2月职工社会保险费 失业保险,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：和昇本部】,人民币,,290.30,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0005,1,计提 2月职工住房公积金,660204,660204\管理费用\住房公积金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"3,629.00",,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0005,2,计提 2月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：和昇本部】,人民币,,"3,629.00",,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0006,1,计提 2月工会经费 50703*2%=1014.06,660207,660207\管理费用\工会经费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"1,014.06",,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0006,2,计提 2月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：和昇本部】,人民币,,"1,014.06",,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0007,1,列 和立公司 代缴1月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：和昇本部】,人民币,"1,026.06",,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0007,2,列 和立公司 代缴1月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：和昇本部】,人民币,,"1,026.06",,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0008,1,转出 2月增值税 未开票销项税,2221010103,2221010103\应交税费\应交增值税\销项税额\未开票销项税,【绩效部门hl：公司本部】,人民币,7.93,,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0008,2,转出 2月增值税 未开票销项税,611399,611399\其他收益\其他,【绩效部门hl：和昇本部】,人民币,,7.93,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0009,1,计提 2月固定资产折旧,660225,660225\管理费用\折旧费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,44.75,,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,转-0009,2,计提 2月固定资产折旧,1602,1602\累计折旧,【绩效部门hl：和昇本部】,人民币,,44.75,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,1,付 2025年春节开门利是,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,600.00,,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,2,付 2025年春节开门利是,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,200.00,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,3,付 2025年春节开门利是,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,200.00,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,4,付 2025年春节开门利是,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,200.00,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,1,付 广州顺丰速运有限公司 1月份快递费,66020807,66020807\管理费用\办公费\邮递费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,44.00,,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,2,付 广州顺丰速运有限公司 1月份快递费,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,44.00,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,1,付 2月员工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,"49,803.00",,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,2,付 2月员工工资 代扣养老保险个人部分,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,,"2,903.04",,
2,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,3,付 2月员工工资 代扣医疗保险个人部分,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,,725.76,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,4,付 2月员工工资 代扣失业保险个人部分,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,,72.58,,
2,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,5,付 2月员工工资 代扣住房公积金个人部分,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：和昇本部】,人民币,,"4,210.00",,
2,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,6,付 2月员工工资 代扣企业年金个人部分,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,,人民币,,404.00,,
